instrument,timeframe,t,side,theta,stationary_std,hurst,hmm_state_confidence,hmm_recent_flip,gjr_vol_pct,egarch_vol_pct,garman_klass_vol_pct,rejected
NQ,1h,53750,resistance,0.05873177400338492,142.82903664752888,0.4411635708873671,0.6163295509723329,1,0.26443078222835736,0.24216302602594128,0.3815564055998068,0
NQ,1h,53810,resistance,0.044567901787474606,108.59193193257106,0.27209622388695287,0.6112606436785899,1,0.20350327899881626,0.19058826426227315,0.3186310010849683,1
NQ,1h,53850,resistance,0.08822956355707534,68.33397694727164,0.46081771018170675,0.6039796984130549,1,0.29917564712416195,0.31091094823367194,0.3099993591174196,1
NQ,1h,53870,resistance,0.05947515474686704,86.15250105133832,0.3909402577289055,0.6031989068451075,1,0.29721565382147064,0.2994419790171376,0.3120571497026944,1
NQ,1h,53870,support,0.05947515474686704,86.15250105133832,0.3909402577289055,0.6031989068451075,1,0.29721565382147064,0.2994419790171376,0.3120571497026944,1
NQ,1h,53890,resistance,0.04240579145207357,93.67037600433835,0.5551007821494354,0.6144416375067161,1,0.1813711230406916,0.1867862055714133,0.25906434989154276,1
NQ,1h,53910,resistance,0.03622599864647358,142.17778409577275,0.5716044720724511,0.6053703455021194,1,0.14316134179273401,0.12731247940596088,0.2608977353561259,1
NQ,1h,53910,support,0.03622599864647358,142.17778409577275,0.5716044720724511,0.6053703455021194,1,0.14316134179273401,0.12731247940596088,0.2608977353561259,0
NQ,1h,53930,resistance,0.03532549718095146,145.711849350889,0.5679153916884904,0.6002569986222333,1,0.17734062334268336,0.19480450791785486,0.2759376880191382,0
NQ,1h,53950,resistance,0.01829086173071237,171.74729287141054,0.5363919152667556,0.5970794447374296,1,0.23200618506374449,0.237125661071309,0.29016202790953227,1
NQ,1h,53970,resistance,0.02588624339778911,165.10558557141604,0.5297223097051859,0.5997353624496332,1,0.4675824021511726,0.45474082917758346,0.29640795225644895,1
NQ,1h,53970,support,0.02588624339778911,165.10558557141604,0.5297223097051859,0.5997353624496332,1,0.4675824021511726,0.45474082917758346,0.29640795225644895,0
NQ,1h,54030,resistance,0.041457181392277276,105.22416007447588,0.5280117147882528,0.6005777784841055,1,0.2865007321321623,0.2950707628533332,0.2812571298041225,1
NQ,1h,54050,resistance,0.04358909418322077,109.05815136525047,0.5227150468165274,0.60522628128633,1,0.15670041011107724,0.13099655809040664,0.27919204447788715,0
NQ,1h,54130,resistance,0.025781755190813826,216.4766796511652,0.5266962129260946,0.602850843369565,1,0.21926232868430884,0.22098411676505503,0.3733907812937368,1
NQ,1h,54150,resistance,0.031060998591302624,184.71700995456536,0.5131524074277717,0.5995792674016402,1,0.5147815346870641,0.5060316562061103,0.36560518260978064,1
NQ,1h,54190,support,0.08000677272026147,127.21840865464138,0.5187542912335054,0.666669528188365,1,0.28170240492665855,0.3543470008800805,0.3928477025998934,0
NQ,1h,54210,resistance,0.09167339934584073,124.0859927990274,0.46616219416514715,0.6407384557123512,1,0.17863631309294742,0.1602951028365561,0.40246951398301173,1
NQ,1h,54210,support,0.09167339934584073,124.0859927990274,0.46616219416514715,0.6407384557123512,1,0.17863631309294742,0.1602951028365561,0.40246951398301173,0
NQ,1h,54250,support,0.058171157145140984,131.04046789899704,0.5490758300918774,0.6034598402533323,1,0.17387130209003146,0.1588631968312321,0.34722651727565684,1
NQ,1h,54290,support,0.045285365846937986,129.3504992263859,0.5365404406010919,0.5915147449505999,1,0.38707195991266125,0.373253824206894,0.3630380114583903,1
NQ,1h,54310,support,0.039160610578371835,127.21572784648174,0.5544250610717848,0.6034603618637439,1,0.36871228952410784,0.3137738118533512,0.33173115954297516,0
NQ,1h,54330,support,0.033476766374745615,132.09651000749443,0.587405623828513,0.6044993952246223,1,0.2396518255912944,0.636043873798487,0.3245882650516879,0
NQ,1h,54370,support,0.03384110942167973,130.06389002115563,0.5745380851923912,0.5962303529555707,1,0.4656994507929604,0.42383217602816464,0.30727570823396305,1
NQ,1h,54410,support,0.03534702495915221,160.62124807348434,0.5427549118209177,0.6109782134931917,1,0.20735209178196784,0.1943323965588128,0.3120740878681753,0
NQ,1h,54430,support,0.027548296325116906,147.18662100334817,0.48452320931902454,0.5968835041843072,1,0.24463353450388617,0.256522990419501,0.26070845985742386,1
NQ,1h,54470,support,0.07441796832331027,77.96158359063803,0.43326419087124257,0.6748745275516886,1,0.2130356595322116,0.2161517532868787,0.24898108926512688,1
NQ,1h,54490,support,0.1116275638623454,57.25679410634422,0.45167820024420796,0.6605422135520435,1,0.22127492060893056,0.22871071217038239,0.23744223300703438,1
NQ,1h,54510,support,0.13460821722389782,54.59614182041331,0.3910914901195638,0.6509405807115348,1,0.21722232062877264,0.2215743835047675,0.24254523004310405,0
NQ,1h,54530,resistance,0.11901406820282834,65.94528873592627,0.3840287337685439,0.6320623384268761,1,0.22577278132077078,0.23729816534186812,0.2534152586121705,0
NQ,1h,54530,support,0.11901406820282834,65.94528873592627,0.3840287337685439,0.6320623384268761,1,0.22577278132077078,0.23729816534186812,0.2534152586121705,1
NQ,1h,54570,support,0.07870481109416194,87.63589398419546,0.5567311097668948,0.6477239050765804,1,0.21777368250519952,0.20573914078057928,0.2524475435679656,1
NQ,1h,54610,resistance,0.026912186945707073,144.1481731974732,0.5150600350567128,0.6149989629675201,1,0.23654170820368062,0.23576210131443903,0.2449936360963731,1
NQ,1h,54630,resistance,0.019790668397047795,139.68176827835464,0.5793797497836028,0.6127713778043914,1,0.24644714499770398,0.2525594976124812,0.24775028457672266,0
NQ,1h,54650,support,0.024899048551400127,123.15464792163569,0.5799191177036049,0.6069805496383136,1,0.39111120056923737,0.3303272333146339,0.24746104340498185,0
NQ,1h,54670,resistance,0.03872236931684481,124.5000033793783,0.5410059578093996,0.6111008976629669,1,0.23057847931627443,0.23646759865075728,0.25174005094601953,1
NQ,1h,54690,resistance,0.04155713951526363,131.47668022025474,0.4407358163819603,0.6116387169721532,1,0.2740909584676497,0.30573668382970304,0.30404433311643464,1
NQ,1h,54690,support,0.04155713951526363,131.47668022025474,0.4407358163819603,0.6116387169721532,1,0.2740909584676497,0.30573668382970304,0.30404433311643464,0
NQ,1h,54730,support,0.08937116346005136,105.50556511143857,0.3416490621315995,0.6621389139929665,1,0.23188304466098397,0.24645743360663316,0.38191715923292835,1
NQ,1h,54770,support,0.07049713387496259,142.79116526561492,0.3116350727947773,0.6775611761068844,1,0.29609483199926395,0.3190919665685655,0.42032222774932926,1
NQ,1h,54810,resistance,0.05573669998556907,166.87989598094973,0.2980415095654581,0.9861145089990563,1,0.3208125192720211,0.31425607471370376,0.42600045871699926,1
NQ,1h,54830,resistance,0.05476362383175193,144.3663470998767,0.36015070739302213,0.956938491114909,1,0.19739816021464104,0.16648481947837243,0.4006115982425673,1
NQ,1h,54910,resistance,0.1252657524390013,76.56290244920461,0.30306648975598666,0.6484556574365931,1,0.29962441672920087,0.38649471861370754,0.3393634012101894,1
NQ,1h,54910,support,0.1252657524390013,76.56290244920461,0.30306648975598666,0.6484556574365931,1,0.29962441672920087,0.38649471861370754,0.3393634012101894,1
NQ,1h,54950,resistance,0.12691330586616267,70.53220568446461,0.3269951079646047,0.6192228308926699,1,0.2257731032549721,0.7611953903441158,0.3059696287803428,0
NQ,1h,54970,resistance,0.12039653926267913,70.12406845251739,0.35070885306114435,0.6186846764604168,1,0.2295300284970788,0.29077770817867793,0.28508873999751416,0
NQ,1h,55030,resistance,0.05192499216810453,128.87961384566827,0.4347139810031135,0.6037351374129571,1,0.164281116464639,0.13258436107044022,0.24709060375937625,0
NQ,1h,55050,resistance,0.04116670039163972,121.8072429439315,0.47219905138555673,0.6011827072255762,1,0.1693459862713603,0.13857337534476136,0.21413839031377635,1
NQ,1h,55110,resistance,0.04345095330757098,81.17336854565761,0.48712158324768934,0.6021989170831138,1,0.22224581224645013,0.1714624320185929,0.18006350959459716,0
NQ,1h,55150,resistance,0.05755399218132584,69.05525720795737,0.4168747639798434,0.6001257263718439,1,0.30300373593186497,0.25460350027502887,0.17690429108699476,0
NQ,1h,55170,resistance,0.07835916080860328,62.254562500342296,0.37191915096142286,0.5994087383108291,1,0.28781567046397466,0.25321690432917343,0.1788337002755335,1
NQ,1h,55170,support,0.07835916080860328,62.254562500342296,0.37191915096142286,0.5994087383108291,1,0.28781567046397466,0.25321690432917343,0.1788337002755335,0
NQ,1h,55190,support,0.07900014524506715,63.195654088592384,0.3800814135967621,0.6007883832888832,1,0.15074709611082204,0.157156126694466,0.1820404846576578,1
NQ,1h,55230,support,0.0937512176523786,63.92526262768318,0.40586113701643817,0.6002572040661743,1,0.11898851237902974,0.12634725401030536,0.21502094050910142,1
NQ,1h,55250,resistance,0.09828155550664741,68.70565630967957,0.4122420502870333,0.5997794897974452,1,0.1251150319344837,0.1445460995283855,0.22428882248980778,0
NQ,1h,55270,support,0.08974521706861449,66.51147766556711,0.4227086787420627,0.5993009529616877,1,0.3011339889637794,0.29787117144937136,0.22337229487303564,1
NQ,1h,55310,resistance,0.07760887976757269,69.86491061113375,0.44119795083567476,0.6121483455767761,1,0.14970792505949715,0.16188847327654696,0.22056426335338888,1
NQ,1h,55330,resistance,0.08535774426784215,64.60764772179702,0.4179207065116574,0.6118286958082013,1,0.16004627559478335,0.1698068710103932,0.21878919835410793,1
NQ,1h,55350,resistance,0.10034785638635957,56.803288613390606,0.4053466592550468,0.613687328107746,1,0.15380673205338619,0.15171456673766182,0.19431135258261878,1
NQ,1h,55370,resistance,0.1308341976251144,51.181994950446125,0.19838758860398223,0.6110138595238269,1,0.1176620678539403,0.1030620718037995,0.19303782027835623,0
NQ,1h,55370,support,0.1308341976251144,51.181994950446125,0.19838758860398223,0.6110138595238269,1,0.1176620678539403,0.1030620718037995,0.19303782027835623,1
NQ,1h,55390,support,0.11116536836482938,53.14965950750599,0.16297131087482877,0.6070717506950222,1,0.13131209363045515,0.12275232602663495,0.19696551990115208,1
NQ,1h,55410,support,0.11267829961969467,55.790751427271125,0.19849120611045545,0.6072832332088123,1,0.5168619619203935,0.422044534080641,0.19526380417705455,1
NQ,1h,55430,resistance,0.12981498160000593,51.93315752273899,0.1431074386567836,0.6058169553100449,1,0.2821947282458994,0.2543699711374579,0.1985137755284876,1
NQ,1h,55570,resistance,0.037933949055752425,93.40247839273636,0.4813923285045718,0.6104651761660488,1,0.19024236508512257,0.18645634785770682,0.22292785870030163,0
NQ,1h,55610,resistance,0.05586990818467463,77.50411757066811,0.47800412740386733,0.6054990912227025,1,0.20675766359759826,0.20880522253865796,0.2032100415309773,0
NQ,1h,55610,support,0.05586990818467463,77.50411757066811,0.47800412740386733,0.6054990912227025,1,0.20675766359759826,0.20880522253865796,0.2032100415309773,1
NQ,1h,55630,resistance,0.045947524710231,84.45334834709038,0.4497324233092291,0.6036992875465607,1,0.16352348270771866,0.18497581561109527,0.19346890099100042,1
NQ,1h,55630,support,0.045947524710231,84.45334834709038,0.4497324233092291,0.6036992875465607,1,0.16352348270771866,0.18497581561109527,0.19346890099100042,1
NQ,1h,55650,resistance,0.03807434935294007,83.3122127867093,0.4616870470548332,0.6010363556560313,1,0.16930383419495554,0.15180731339909584,0.18769638344908407,0
NQ,1h,55690,support,0.05857658856869308,83.97382278878781,0.43768396327391185,0.5990435942675755,1,0.1734498246030266,0.12977898422057502,0.20441868380052772,1
NQ,1h,55710,resistance,0.07641190436800782,62.156600621145444,0.47646905759158376,0.5989830390444011,1,0.20045822901667681,1.3438945711185752,0.18582838364108184,1
NQ,1h,55730,resistance,0.0960823148359169,52.56782670824819,0.4089864792527178,0.6002640402249367,1,0.14008989107098385,4.779977070567023,0.17531093723668661,1
NQ,1h,55730,support,0.0960823148359169,52.56782670824819,0.4089864792527178,0.6002640402249367,1,0.14008989107098385,4.779977070567023,0.17531093723668661,0
NQ,1h,55750,resistance,0.09365792270570694,54.513084877296095,0.41290675197770726,0.5983792902877076,1,0.12868638247241826,1.6295404736261263,0.17400892483693173,1
NQ,1h,55750,support,0.09365792270570694,54.513084877296095,0.41290675197770726,0.5983792902877076,1,0.12868638247241826,1.6295404736261263,0.17400892483693173,1
NQ,1h,55770,resistance,0.10057405887879722,56.19175522020915,0.3983026960607573,0.5998916519903017,1,0.2831890064569626,0.4218549319330938,0.17148228161156995,0
NQ,1h,55790,resistance,0.11993390923649994,58.78797826196841,0.3751470828766193,0.5990098843095437,1,0.11144643170448103,0.0806180429636181,0.17326970099312725,0
NQ,1h,55870,resistance,0.025957502985193504,126.48404728566125,0.5340343697763482,0.6032191659703938,1,0.1399666003113037,0.1486996340118594,0.1729026154448646,1
NQ,1h,55890,resistance,0.02148576505555644,104.88725359649489,0.6121524155216724,0.604280988319732,1,0.17562365938073266,0.19083005087095153,0.17819521237577876,0
NQ,1h,55910,resistance,0.04352957714620587,95.94512261571619,0.5726504484409164,0.6024182235221832,1,0.15761246177951052,0.18567040751853048,0.19281244576179513,1
NQ,1h,55930,resistance,0.05172427873193397,91.00680665371762,0.5807800898842594,0.5989607753454779,1,0.14066066565202262,0.14661166577463122,0.1972206984300776,0
NQ,1h,55950,resistance,0.04345070377884508,165.8754317962232,0.6422854030847397,0.5991927925310598,1,0.12883964534723596,0.12972791651814572,0.20007642613471044,1
NQ,1h,56010,resistance,0.016932921081028396,229.16767641343426,0.5820637986220012,0.6266216854942417,1,0.17766455519579427,0.12048212294987883,0.21763468724951804,1
NQ,1h,56090,resistance,0.044403490411917934,90.25760725247832,0.45368780333741265,0.6157708808066621,1,0.20525958368843067,0.22072744176702966,0.20575449293205364,1
NQ,1h,56090,support,0.044403490411917934,90.25760725247832,0.45368780333741265,0.6157708808066621,1,0.20525958368843067,0.22072744176702966,0.20575449293205364,0
NQ,1h,56110,resistance,0.04132434298589127,92.56195760709844,0.42661971511818886,0.6209738456761611,1,0.16071738866513918,0.1772471981318621,0.20746180457023827,1
NQ,1h,56130,resistance,0.053981749647077915,95.34510340665202,0.53837908688515,0.6012525990543695,1,0.20101130496724776,0.21421756666184255,0.2097097870876411,1
NQ,1h,56130,support,0.053981749647077915,95.34510340665202,0.53837908688515,0.6012525990543695,1,0.20101130496724776,0.21421756666184255,0.2097097870876411,0
NQ,1h,56150,resistance,0.032776706452004145,102.19944865958836,0.5609628333946296,0.6020701055524499,1,0.09540675697138847,0.10249603614062279,0.20675769667703775,0
NQ,1h,56170,resistance,0.0512843147102946,88.31673825800182,0.478315420662943,0.6122166266980977,1,0.34143583357516066,0.34972052490554767,0.20924050494812332,0
NQ,1h,56210,resistance,0.045073710327671046,172.92117456729233,0.5545357690884524,0.6045085196960048,1,0.23216686199949652,0.23625470760963324,0.2123395519266975,1
NQ,1h,56210,support,0.045073710327671046,172.92117456729233,0.5545357690884524,0.6045085196960048,1,0.23216686199949652,0.23625470760963324,0.2123395519266975,1
NQ,1h,56230,resistance,0.025364878688438508,222.8396041346324,0.5654143722868168,0.6059305859452231,1,0.22935628763881732,0.23179258547207693,0.20821278181103117,1
NQ,1h,56250,resistance,0.02407446391951773,224.61750914198686,0.49965063039191465,0.6055296369126325,1,0.33643607932751746,0.3244013400206063,0.22260030356061727,1
NQ,1h,56350,resistance,0.059757084691575924,81.48787434778318,0.4467814437679446,0.6107622206385233,1,0.10448673298348479,0.08983948839466567,0.2197927553322119,1
NQ,1h,56370,support,0.06031446586594724,93.92666540341322,0.4704330191224411,0.6043588547470898,1,0.1368019731042362,0.14352025724663847,0.21663243140409658,1
NQ,1h,56390,support,0.05091233978967569,93.3635023908596,0.4646314040572399,0.6003218767976747,1,0.15703327155526045,0.1577047237935101,0.2090449244371512,1
NQ,1h,56410,resistance,0.0914711027623154,68.37323370255643,0.41610112159734963,0.6042940543252087,1,0.3387523087893706,0.2935031763143638,0.20793128427295185,1
NQ,1h,56470,support,0.0715137900301045,81.18270019234413,0.5081877172841197,0.6093911211904286,1,0.20129346879721818,0.19880218096340688,0.21694579896737368,0
NQ,1h,56490,resistance,0.06652484305032014,83.35349542076894,0.4612462118370349,0.6035577751565764,1,0.15775875668718295,0.15164591682700937,0.2182322636798459,0
NQ,1h,56510,resistance,0.06112163213794508,99.29663520716872,0.47953511162144574,0.6018113325041996,1,0.13657814659726594,0.13387087965107203,0.21666132289155554,1
NQ,1h,56510,support,0.06112163213794508,99.29663520716872,0.47953511162144574,0.6018113325041996,1,0.13657814659726594,0.13387087965107203,0.21666132289155554,1
NQ,1h,56530,resistance,0.05847029132085346,103.10831923840098,0.47901895229270536,0.6017141512094624,1,0.11182788247068479,0.09705934539832584,0.20714723080135353,1
NQ,1h,56590,resistance,0.05182649364916159,74.92760208612437,0.4301123764229862,0.5987090753317931,1,0.14008357218039208,0.14600209819706125,0.1744883050751874,1
NQ,1h,56610,support,0.05582368149089856,67.73797271075891,0.45287766043570754,0.602792122742721,1,0.18018175038050524,0.18190031722943723,0.15845017789415933,0
NQ,1h,56630,resistance,0.0843195891307732,62.984799363374364,0.44519351573631866,0.6012918212669552,1,0.22568454223524084,0.23015498377707708,0.16405487944908398,1
NQ,1h,56630,support,0.0843195891307732,62.984799363374364,0.44519351573631866,0.6012918212669552,1,0.22568454223524084,0.23015498377707708,0.16405487944908398,1
NQ,1h,56650,support,0.09333481533777066,57.57030572899583,0.30847537700552147,0.599518629607446,1,0.2202087583744883,0.2027960368783106,0.16353645896631355,1
NQ,1h,56690,resistance,0.06649385569301736,90.95337633838939,0.42342461606489873,0.5985170098573873,1,0.13599590364816216,0.13103551336239566,0.18776442894462503,1
NQ,1h,56730,resistance,0.02508632655461429,166.55948593945618,0.41010879763875563,0.6006615557760613,1,0.11511166826726103,0.1363800903254393,0.19477284147754326,1
NQ,1h,56750,resistance,0.022859469072850636,160.03540015375714,0.4548978224233072,0.6008953085484156,1,0.17178717091536166,0.18251993901116637,0.1908100542171551,0
NQ,1h,56770,resistance,0.04183085086434235,122.53369404959392,0.4036820897928658,0.6017213317437533,1,0.31282189703801994,0.2746067751465265,0.18127628733121692,1
NQ,1h,56850,resistance,0.03626897031165632,120.83455027052457,0.5495161044410352,0.6222813299464247,1,0.11277754247200257,0.11307780108016827,0.1719100062219045,1
NQ,1h,56850,support,0.03626897031165632,120.83455027052457,0.5495161044410352,0.6222813299464247,1,0.11277754247200257,0.11307780108016827,0.1719100062219045,1
NQ,1h,56870,resistance,0.03395491057029243,126.81526204861997,0.5651074964147906,0.6126972583649148,1,0.10953406138600044,0.10597138082477851,0.1836179463809142,1
NQ,1h,56890,support,0.02784432510323276,138.76932321270084,0.5500769630558836,0.6036808117823144,1,0.5329667217108182,0.4139511688259295,0.18862422046479155,1
NQ,1h,56930,support,0.05793295556857203,85.4209168100575,0.5674858796714561,0.6115917015185278,1,0.1902354047624627,0.1935984280972019,0.20431039142031854,0
NQ,1h,56970,resistance,0.09530719185066694,79.99987236818022,0.4698219798733271,0.6058006556966976,1,0.1655356875506153,0.18403539734410274,0.2092131090377125,1
NQ,1h,57030,resistance,0.07256682284707683,85.64565969618455,0.5007704616712237,0.6059556933366158,1,0.15298660380344556,0.14465933261196096,0.21560661305811357,1
NQ,1h,57050,resistance,0.05742611818599952,116.82254247978196,0.5129904673716453,0.6041681864261547,1,0.18138946852899046,0.18329479046563527,0.2253867617355599,1
NQ,1h,57050,support,0.05742611818599952,116.82254247978196,0.5129904673716453,0.6041681864261547,1,0.18138946852899046,0.18329479046563527,0.2253867617355599,1
NQ,1h,57070,support,0.03562931423783622,135.79255353610264,0.47247455997897114,0.605141356705764,1,0.3687782206854407,0.39990679315629885,0.227846397768234,0
NQ,1h,57090,support,0.03734221877624422,128.75790059042774,0.42667984763135675,0.6102251173249064,1,0.15804566026854824,0.1814289535791166,0.22214801942571083,1
NQ,1h,57110,support,0.055015111200636846,95.47947222556667,0.3838048990899372,0.6066509772514868,1,0.23611948342606787,0.24952305272894953,0.2124303241819865,0
NQ,1h,57130,support,0.09038453579954842,75.6646072233417,0.3701912993153895,0.6026860520496087,1,0.15830407719844783,0.13929969795847136,0.2147170307548361,0
NQ,1h,57150,support,0.14687759448518112,67.77496626939987,0.3610697402558447,0.6058332648923564,1,0.16270251918483566,0.15607974819518744,0.2206622291061993,0
NQ,1h,57170,resistance,0.13861486363030673,71.15138864632264,0.2642233928954274,0.6094345033464484,1,0.1920021664780922,0.2112852972981496,0.23527865995472846,1
NQ,1h,57170,support,0.13861486363030673,71.15138864632264,0.2642233928954274,0.6094345033464484,1,0.1920021664780922,0.2112852972981496,0.23527865995472846,0
NQ,1h,57190,support,0.09345418051783483,93.04842609412987,0.26698859485080434,0.6053071586177073,1,0.17034831082354016,0.16808612417311725,0.23877001289975738,1
NQ,1h,57210,support,0.11297099618432671,88.29630074833484,0.24216800336195002,0.6024120332959424,1,0.3212658315023258,0.30923870272033793,0.2358226867449509,1
NQ,1h,57230,support,0.09882211828306664,77.58639099734533,0.3803970217766607,0.6010669682596619,1,0.2385030182707381,0.24758835171081534,0.22184798544626158,1
NQ,1h,57250,support,0.11005920518806589,74.63393860437438,0.3838951170670602,0.6025409483754943,1,0.23673302714668146,0.24390339822252208,0.21826502065463224,0
NQ,1h,57270,support,0.10907598018967368,83.20583335264692,0.40938358686505805,0.6039609957896657,1,0.1950260134827846,0.1926628953293965,0.21964264127165167,1
NQ,1h,57290,support,0.07115396818804609,118.03879062250896,0.4263418899746247,0.6002487174036918,1,0.19833646082272963,0.1950770321913842,0.22157633462584,1
NQ,1h,57370,support,0.028756459104262833,131.111394649906,0.4820416035734452,0.6060449445502826,1,0.2655455159854762,0.2736962817339795,0.21000146667702874,0
NQ,1h,57410,resistance,0.027243258431658757,171.9394220078933,0.6435159791253797,0.6022511382647218,1,0.16072528006429837,0.1734798951751553,0.21467198882928504,1
NQ,1h,57430,resistance,0.035647465332138584,158.75665211694778,0.6202303599559008,0.6172438382999847,1,0.1817971443035197,0.18947252788063892,0.23698816063528338,0
NQ,1h,57450,resistance,0.04411745176785942,146.4732006380403,0.6254960881345736,0.6244606110659617,1,0.17922023871969997,0.1754591328060466,0.23910909788057064,0
NQ,1h,57490,resistance,0.047138216723485726,167.21904288712346,0.6240309285213768,0.6193060656407888,1,0.14495236438047934,0.1289248816210611,0.2454544498841122,0
NQ,1h,57490,support,0.047138216723485726,167.21904288712346,0.6240309285213768,0.6193060656407888,1,0.14495236438047934,0.1289248816210611,0.2454544498841122,1
NQ,1h,57610,resistance,0.1064550367780649,53.89581277811202,0.34925986080250204,0.6073041213067147,1,0.14182030443314114,0.15092821727939193,0.17551547004415463,1
NQ,1h,57630,support,0.05784222862686361,83.0646841515049,0.34286250453578987,0.6145081668317633,1,0.11694770252072513,0.12881196698899275,0.18562946655484802,1
NQ,1h,57670,support,0.07202691065388589,83.37068851210178,0.4847083777238589,0.6326577690719892,1,0.17730585284843045,0.1640680259251567,0.18470508492250903,1
NQ,1h,57690,resistance,0.04392091247902452,121.66303792209484,0.5147689889944728,0.6390246882640501,1,0.24854362550258227,3.685842079301441,0.17442940943906382,1
NQ,1h,57710,resistance,0.027455300539574012,131.91830685195256,0.5337137543665511,0.6250648101290572,1,0.19104490069746102,0.545922732357802,0.19104678602657826,1
NQ,1h,57710,support,0.027455300539574012,131.91830685195256,0.5337137543665511,0.6250648101290572,1,0.19104490069746102,0.545922732357802,0.19104678602657826,1
NQ,1h,57790,support,0.03896536199199885,117.7344465531053,0.5294875958309165,0.60500484341418,1,0.1370412289936558,8.618812257149583e-22,0.18237090243514678,1
NQ,1h,57810,support,0.04663320374879798,89.52732869384919,0.507511532963316,0.6025498448173349,1,0.11863696806109723,0.13372874474335428,0.18273275924735094,1
NQ,1h,57850,resistance,0.06076670536156625,116.17865177232491,0.5350491311220291,0.6087732080266984,1,0.47034460924460125,0.2337030128693687,0.19781054361225472,1
NQ,1h,57850,support,0.06076670536156625,116.17865177232491,0.5350491311220291,0.6087732080266984,1,0.47034460924460125,0.2337030128693687,0.19781054361225472,1
NQ,1h,57870,support,0.03943976845241959,161.83783873496756,0.5166443291766379,0.6122502245900497,1,0.17165238750141232,0.1495805552735925,0.18829137731363635,1
NQ,1h,57890,support,0.028890250088425162,152.93302689739198,0.46988549412742286,0.6099816120441589,1,0.25960062369940784,0.22740729671345292,0.1936070718503874,1
NQ,1h,57910,support,0.02739287759575504,150.00463627523007,0.4588664345127966,0.622328693260565,1,0.17744612451073535,0.17339238650983568,0.19336088913365987,0
NQ,1h,57990,support,0.09237738499795145,75.94381344474775,0.27586949792769794,0.6069915360837085,1,0.28623212035496154,0.23966374566602777,0.23830308989071697,1
NQ,1h,58010,resistance,0.08839128107349226,81.93005383271749,0.25192127935236214,0.6049947542785994,1,0.21449392220316166,0.2164310793725796,0.24745999297287996,0
NQ,1h,58010,support,0.08839128107349226,81.93005383271749,0.25192127935236214,0.6049947542785994,1,0.21449392220316166,0.2164310793725796,0.24745999297287996,1
NQ,1h,58030,resistance,0.07873873312113477,91.9411084617873,0.2417783824088447,0.6107104580490158,1,0.22696357997356043,0.594221142207412,0.24748605083687855,1
NQ,1h,58050,support,0.08166264138479429,92.88663130809502,0.41053360766896196,0.6150316054882361,1,0.21772426581660675,0.22335231419086063,0.2421551521669152,1
NQ,1h,58070,resistance,0.07565055824747813,99.10863732283586,0.47213638396883956,0.6274968576517483,1,0.1393050484604798,0.1632095622086673,0.24519970171554048,1
NQ,1h,58090,resistance,0.08107291366419789,94.86650206882737,0.46897798755466047,0.6168302927012602,1,0.157973826586061,0.1731793361607487,0.25087417596335554,1
NQ,1h,58090,support,0.08107291366419789,94.86650206882737,0.46897798755466047,0.6168302927012602,1,0.157973826586061,0.1731793361607487,0.25087417596335554,0
NQ,1h,58110,resistance,0.12301738939757167,98.48507542353342,0.38037795535461705,0.6128817790442715,1,0.24886495761139873,0.2589738532497643,0.257694125732279,1
NQ,1h,58110,support,0.12301738939757167,98.48507542353342,0.38037795535461705,0.6128817790442715,1,0.24886495761139873,0.2589738532497643,0.257694125732279,1
NQ,1h,58150,resistance,0.07800345230959249,129.89086355008686,0.4331481910398279,0.605718018209245,1,0.17303979164073344,0.21047008285673355,0.24883257650848037,1
NQ,1h,58230,resistance,0.058403105201199956,111.08725066622965,0.3480249695643774,0.6049777160261408,1,0.20160526796880598,0.22663099117649574,0.2134225824700633,1
NQ,1h,58290,resistance,0.09473404468088731,78.49686294038884,0.3703790691952514,0.6038188370800053,1,0.18161439058144468,0.18834014934145507,0.21803681165455244,1
NQ,1h,58330,support,0.10752049442635259,96.34669383293533,0.33478835678914737,0.5966849219873512,1,0.4740026332668133,0.4680536867313259,0.255797702386642,1
NQ,1h,58370,support,0.03556401056127989,150.5709590488751,0.3787847012205741,0.6100042692946062,1,0.18401843529133147,0.18662495806217408,0.25479706184356515,1
NQ,1h,58390,support,0.04893328195177471,120.74284838792852,0.33190035086078506,0.647937609609075,1,0.1682282100573262,0.1578484319471829,0.2617410801457646,0
NQ,1h,58410,resistance,0.06218908106113363,99.90728728414064,0.4828007988571374,0.9866609766699528,1,0.2135234989894528,0.20220640784697022,0.27101380363378824,1
NQ,1h,58550,resistance,0.036675219291727346,196.64303443540905,0.42499161530910307,0.6029720517379238,1,0.18141821501806035,0.17494604618796175,0.24059107689629808,1
NQ,1h,58670,resistance,0.038959735229780135,79.26838813827361,0.5168657366784014,0.601358115801059,1,0.30588403656900653,0.7846415874420481,0.16817423496389114,0
NQ,1h,58690,resistance,0.06652832807180498,77.88226304728559,0.543765660615424,0.6003061208813527,1,0.08224323145223293,0.0811238734214992,0.16835082945078322,0
NQ,1h,58710,resistance,0.04691812749372448,90.58947785572661,0.5460485143258734,0.6026395999597919,1,0.06860549255145666,0.06121442199348663,0.1536352926279731,0
NQ,1h,58730,resistance,0.061578839841166966,84.29218137934198,0.5186220470652841,0.6109609886708629,1,0.1797480769354194,6.593794764730728e-13,0.17285393763837342,1
